2.803879261016845703e+00 4.809927978515625000e+02 1.264693237304687500e+03 2.548912297108450893e+25 9.080423355102539062e+00
2.443652302026748657e-01 7.308287353515625000e+02 1.260593652725219727e+00 1.173195168096756537e+25 1.274620819091796875e+01
1.332685470581054688e+00 1.443221679687500000e+03 1.592465303838253021e-02 8.166445912667987442e+26 2.317259788513183594e+01
2.551523149013519287e-01 6.847554321289062500e+02 5.020611953735351562e+01 7.438751004815782092e+24 1.077612781524658203e+01
7.618371844291687012e-01 1.263354736328125000e+03 3.128377380371093750e+02 8.664284370473896745e+22 6.180200576782226562e+00
2.459828948974609375e+01 2.444970092773437500e+02 1.129984110593795776e-01 4.070178099148754044e+24 7.147604942321777344e+00
5.755202174186706543e-01 1.278353149414062500e+03 6.802597045898437500e+02 7.156962001110308802e+22 5.983845710754394531e+00
8.810143470764160156e-01 1.128325881958007812e+02 1.119558410644531250e+02 2.835919792478656247e+27 1.380942440032958984e+01
8.529244065284729004e-01 1.147917846679687500e+03 4.186533203125000000e+02 3.244248696081659273e+23 6.645036220550537109e+00
1.900124740600585938e+01 5.487808227539062500e+02 1.293833553791046143e-02 9.012423926064988756e+26 1.785797691345214844e+01
9.751451611518859863e-01 2.623084716796875000e+02 7.558358764648437500e+02 1.476642272442070545e+22 2.031050443649291992e+00
6.317516803741455078e+00 7.961478881835937500e+02 2.434290051460266113e-01 1.527854575500905590e+25 1.118430233001708984e+01
6.137908935546875000e+00 4.407187194824218750e+02 8.667169952392578125e+01 8.317420153592770736e+25 1.124177169799804688e+01
1.921596229076385498e-01 8.693732452392578125e+01 1.400737762451171875e-01 6.871558012027140743e+24 1.044699096679687500e+01
3.497737050056457520e-01 3.147295837402343750e+02 5.002774047851562500e+02 5.752280025138376629e+25 1.228437900543212891e+01
7.331371903419494629e-01 5.280535888671875000e+02 6.431555175781250000e+01 2.549449826007386753e+27 1.966892242431640625e+01
2.607495784759521484e+00 1.312200561523437500e+03 5.815046429634094238e-01 6.093868032798406947e+27 2.445308685302734375e+01
3.659891188144683838e-01 1.125794799804687500e+03 3.311487436294555664e-01 4.448117009343548400e+24 1.259944629669189453e+01
3.465964496135711670e-01 1.044645874023437500e+03 9.234541654586791992e-02 1.490900093194206767e+27 2.433253288269042969e+01
2.505658149719238281e+00 7.032272949218750000e+02 1.585765928030014038e-01 2.503854971786910706e+26 1.568209362030029297e+01
1.001059055328369141e+00 1.384739501953125000e+03 7.181020379066467285e-01 7.162873675300470686e+26 2.070377159118652344e+01
2.068460285663604736e-01 2.691703491210937500e+02 8.502833843231201172e-01 3.658660119547984349e+25 1.375022220611572266e+01
2.395519828796386719e+01 6.916888427734375000e+02 2.130479583740234375e+02 6.933764504297752494e+22 4.014842987060546875e+00
1.890796422958374023e-01 5.613020629882812500e+02 2.745173454284667969e+01 9.759200232456152112e+23 8.407341003417968750e+00
1.186178103089332581e-01 1.098845214843750000e+03 2.423709678649902344e+01 2.582853837829715222e+23 1.084630107879638672e+01
1.646371841430664062e+01 1.452502197265625000e+03 1.081440895795822144e-01 7.353420517248218291e+25 1.689074134826660156e+01
5.436086058616638184e-01 3.451505126953125000e+02 2.732901916503906250e+02 3.131141779782209090e+27 1.944631004333496094e+01
2.700915718078613281e+01 7.157822875976562500e+02 9.019928932189941406e+00 3.054254509939448722e+24 7.933848857879638672e+00
1.047354412078857422e+01 7.445539550781250000e+02 3.730023205280303955e-01 1.003766481582612917e+26 1.370648384094238281e+01
1.346769332885742188e+00 1.303430053710937500e+03 5.584709167480468750e+01 9.426903080787405723e+26 1.822118377685546875e+01
1.954423546791076660e+00 1.341370361328125000e+03 1.278454895019531250e+02 3.351755689318714767e+26 1.570368289947509766e+01
2.957607841491699219e+01 1.244090652465820312e+02 1.470302790403366089e-01 1.883763310264724834e+23 3.598086833953857422e+00
8.384680151939392090e-01 9.006275634765625000e+02 1.061555194854736328e+01 1.294183067843612826e+24 8.172220230102539062e+00
7.269335746765136719e+00 3.415689697265625000e+02 5.701684951782226562e+00 2.607014253714673448e+22 2.819445133209228516e+00
1.693410277366638184e+00 5.925531616210937500e+02 5.640672147274017334e-02 4.100086107957354299e+22 4.716152191162109375e+00
3.458749949932098389e-01 8.636918945312500000e+02 4.321515808105468750e+02 6.696231599511313161e+22 5.134377479553222656e+00
5.365521311759948730e-01 4.196804809570312500e+02 1.848641037940979004e+00 1.095984633727824796e+22 2.995613574981689453e+00
1.305741071701049805e-01 5.123909912109375000e+02 3.544971719384193420e-02 1.532437715182878913e+26 2.215626335144042969e+01
1.221165657043457031e+01 4.752471923828125000e+02 7.197440862655639648e-01 3.160736322492304047e+24 7.575180530548095703e+00
2.714584469795227051e-01 7.599290161132812500e+02 1.290648956298828125e+02 1.483962641682966078e+27 2.156006050109863281e+01
1.546111941337585449e+00 1.484896850585937500e+03 7.013211250305175781e-01 4.250414822367100697e+23 1.024581336975097656e+01
4.090262949466705322e-01 6.713237304687500000e+02 3.151168525218963623e-01 2.998907360189292426e+22 5.068954467773437500e+00
3.231494426727294922e+00 6.282469482421875000e+02 2.339047566056251526e-02 2.420491144927664669e+23 6.330805301666259766e+00
5.427316188812255859e+00 1.028170166015625000e+03 1.346427321434020996e+00 3.486555271637347316e+26 1.672272872924804688e+01
1.663823509216308594e+01 3.015691833496093750e+02 5.557327651977539062e+01 5.246867855192207078e+22 2.879382371902465820e+00
5.341081142425537109e+00 1.116452713012695312e+02 1.175169553607702255e-02 2.172023230029992129e+23 3.882043123245239258e+00
5.913382530212402344e+00 1.284123168945312500e+03 1.299147033691406250e+01 2.148522834684823558e+24 9.565945625305175781e+00
1.349036693572998047e-01 1.367316894531250000e+03 2.233534812927246094e+00 1.491712330105168383e+22 9.601159095764160156e+00
6.886454820632934570e-01 5.424829101562500000e+02 1.794661432504653931e-01 1.820261294510905177e+22 3.978504657745361328e+00
2.178382635116577148e+00 1.420832275390625000e+03 2.983692586421966553e-01 4.933046674877887965e+22 8.519393920898437500e+00
3.221593797206878662e-01 1.153084350585937500e+03 8.677207641601562500e+02 1.259761659574852916e+23 6.395458221435546875e+00
2.908971786499023438e+01 8.740151367187500000e+02 2.961363792419433594e+00 2.458038977998479030e+26 1.508646297454833984e+01
4.555240631103515625e+00 7.060215454101562500e+02 8.637075042724609375e+01 1.875351775111098374e+24 6.971066474914550781e+00
3.183138608932495117e+00 8.093213653564453125e+01 4.901565246582031250e+02 4.902528932722937273e+22 2.084175348281860352e+00
2.315739631652832031e+00 7.704137573242187500e+02 2.731631469726562500e+02 5.109134177716342652e+23 5.776482105255126953e+00
1.746154874563217163e-01 1.095513305664062500e+03 3.502105474472045898e+00 1.347450389857554040e+27 2.680354690551757812e+01
5.658442020416259766e+00 1.985890502929687500e+02 5.412537574768066406e+00 5.552172512438386470e+25 1.047751808166503906e+01
2.207328557968139648e+00 1.140312866210937500e+03 2.217578887939453125e+02 5.663117644423545089e+23 7.004224300384521484e+00
1.207995042204856873e-01 1.403976440429687500e+03 1.659226655960083008e+00 2.044723582242812215e+25 2.122372245788574219e+01
4.654747962951660156e+00 7.569002075195312500e+02 2.615610046386718750e+02 1.292967312117004906e+24 6.494356632232666016e+00
1.609352684020996094e+01 1.950644531250000000e+02 1.246533489227294922e+01 7.981392013043300552e+27 1.985354614257812500e+01
3.906665563583374023e+00 7.914968261718750000e+02 4.563133046030998230e-02 2.909763123576639636e+25 1.261265754699707031e+01
3.478443384170532227e+00 9.615075683593750000e+02 1.083648681640625000e+03 1.337738972312741131e+26 1.228885746002197266e+01
2.800624656677246094e+01 1.823388671875000000e+02 7.569923706054687500e+02 1.679063597360887023e+26 2.901517629623413086e+00
9.217087030410766602e-01 4.851007995605468750e+02 2.290768325328826904e-01 4.323672715777715418e+22 4.219288349151611328e+00
1.406542956829071045e-01 1.166485107421875000e+03 9.794462585449218750e+01 1.043044727910393044e+27 2.674423789978027344e+01
4.227912902832031250e+00 1.147644653320312500e+03 6.182301044464111328e+00 1.218225500643570116e+22 5.330458641052246094e+00
6.074865460395812988e-01 8.842643432617187500e+02 2.098000526428222656e+01 1.323195400758321637e+22 4.412108421325683594e+00
1.004990220069885254e+00 6.356109619140625000e+02 3.042880818247795105e-02 1.937267064629804348e+22 4.577642917633056641e+00
1.110112190246582031e+01 1.496304077148437500e+03 3.693709611892700195e+00 2.775920811983282152e+24 1.107947158813476562e+01
1.634813499450683594e+01 1.235092407226562500e+03 3.105790317058563232e-01 3.703636106257374523e+24 1.128475189208984375e+01
2.957280576229095459e-01 1.126216064453125000e+03 8.572052717208862305e-01 5.478970297930684856e+25 1.688131904602050781e+01
5.293121337890625000e+00 1.599544067382812500e+02 1.060558781027793884e-01 2.495040355459435332e+22 2.409822940826416016e+00
3.306978464126586914e+00 1.180941894531250000e+03 2.352027702331542969e+01 5.419595186319883619e+24 1.004285144805908203e+01
2.995055770874023438e+01 1.158489501953125000e+03 1.273575195312500000e+03 5.076991807031814327e+23 6.242599964141845703e+00
1.705755740404129028e-01 1.125807250976562500e+03 3.976135635375976562e+01 8.464528473468538573e+27 3.159589767456054688e+01
1.228196322917938232e-01 1.125226928710937500e+03 4.414274215698242188e+01 1.847232001599338866e+22 7.647052764892578125e+00
8.858404159545898438e+00 5.362438354492187500e+02 1.788473844528198242e+00 3.131609294064013185e+26 1.460156059265136719e+01
2.122837007045745850e-01 1.087545242309570312e+02 8.740939944982528687e-02 6.364472766348618099e+26 2.057144737243652344e+01
4.099738597869873047e-01 1.095733398437500000e+03 4.538419723510742188e+00 6.708564887234852359e+23 9.106149673461914062e+00
1.539159107208251953e+01 2.606987915039062500e+02 3.139540553092956543e-01 4.098429806512317295e+25 1.034133911132812500e+01
1.461574137210845947e-01 1.392362670898437500e+03 2.711034379899501801e-02 1.748425637862614059e+23 1.394453144073486328e+01
7.692220211029052734e-01 1.243145996093750000e+03 1.905830383300781250e+01 1.753185222092804294e+23 7.537030220031738281e+00
4.166171073913574219e+00 7.604328613281250000e+02 2.282333564758300781e+01 9.440078045164440283e+23 6.775993347167968750e+00
1.476570129394531250e+01 4.729042968750000000e+02 1.233804225921630859e+01 9.968078624325476475e+24 8.501565933227539062e+00
2.834277725219726562e+01 1.263126464843750000e+03 1.592552810907363892e-01 8.278971518450825072e+23 1.006250667572021484e+01
6.014391422271728516e+00 8.345006103515625000e+02 4.276862442493438721e-01 1.265662193660976537e+26 1.450620651245117188e+01
2.876296043395996094e-01 3.824360656738281250e+02 1.166073605418205261e-02 2.045388313547812100e+23 6.120977401733398438e+00
8.906311988830566406e+00 1.277492553710937500e+03 1.600067443847656250e+02 7.624672971323089606e+25 1.274483299255371094e+01
3.528627872467041016e+00 1.052770629882812500e+03 1.128472137451171875e+01 4.218428546445657034e+22 5.585546493530273438e+00
5.594924926757812500e+00 1.204919555664062500e+03 2.242381125688552856e-02 4.775386114686301207e+25 1.574127292633056641e+01
7.113781571388244629e-01 4.794087219238281250e+02 4.823005944490432739e-02 1.908260924488842345e+27 2.058642196655273438e+01
2.726813697814941406e+01 8.685772094726562500e+02 9.072143435478210449e-01 2.523583043997802693e+23 6.672403335571289062e+00
4.442824840545654297e+00 8.141268310546875000e+02 1.358941555023193359e+00 3.633519743802828365e+24 9.035574913024902344e+00
2.211346864700317383e+00 1.600315551757812500e+02 6.220332980155944824e-01 5.073648291433898048e+25 1.064040374755859375e+01
3.922991514205932617e+00 8.225113525390625000e+02 2.824704589843750000e+02 9.547106090308900120e+22 4.600131988525390625e+00
4.568901538848876953e+00 1.520415039062500000e+02 5.528662872314453125e+01 1.489754716407926067e+26 1.159114933013916016e+01
2.355041801929473877e-01 1.455535278320312500e+03 4.528594493865966797e+00 1.814610134463924256e+25 1.631670379638671875e+01
1.812574195861816406e+01 8.534834594726562500e+02 6.216077804565429688e+00 2.056729242100659464e+24 8.103438377380371094e+00
9.157354831695556641e-01 4.842065429687500000e+02 7.472218627929687500e+02 1.172829415278635061e+26 1.220298480987548828e+01
2.107190895080566406e+01 3.532656860351562500e+02 1.664684104919433594e+01 2.047572379223101696e+22 2.606565713882446289e+00
5.284836292266845703e-01 9.339702148437500000e+02 2.928093338012695312e+01 4.999789372837172374e+24 9.920940399169921875e+00
1.896753758192062378e-01 1.175656372070312500e+03 1.083428144454956055e+00 7.005543325518746196e+22 9.110955238342285156e+00
3.462335467338562012e-01 1.776953735351562500e+02 2.320695877075195312e+01 3.458691375362592431e+23 5.035760879516601562e+00
1.815252876281738281e+01 9.992507934570312500e+02 2.658493816852569580e-02 2.785641957879750934e+24 1.057516956329345703e+01
1.875373244285583496e+00 2.785026245117187500e+02 3.492084443569183350e-01 3.283639700438432958e+23 4.775746345520019531e+00
1.154182720184326172e+01 6.752353515625000000e+02 1.245125675201416016e+01 7.502994096895484819e+24 8.790165901184082031e+00
2.194389551877975464e-01 5.931542358398437500e+02 5.132479965686798096e-02 1.528780832637706731e+24 9.933765411376953125e+00
2.108128786087036133e+00 6.950818634033203125e+01 4.401630461215972900e-01 7.543237092229764455e+22 2.961780309677124023e+00
1.664017486572265625e+01 5.902299804687500000e+02 3.167938537597656250e+02 3.438019305435247166e+26 1.352976322174072266e+01
5.035796165466308594e+00 8.337053833007812500e+02 6.315419673919677734e-01 6.633562299328594308e+23 7.515324115753173828e+00
8.532685279846191406e+00 6.621752319335937500e+02 3.880983591079711914e-02 2.162998917096667129e+23 6.253137588500976562e+00
1.505006700754165649e-01 8.885413360595703125e+01 1.521815795898437500e+02 9.998770295498036216e+22 4.886848449707031250e+00
2.979777574539184570e+00 3.909115905761718750e+02 1.273164272308349609e+00 5.923094569417917864e+25 1.139788913726806641e+01
1.759096831083297729e-01 1.011276367187500000e+03 6.246243953704833984e+00 3.892999428163783014e+23 9.713682174682617188e+00
1.010506391525268555e+00 1.214987258911132812e+02 1.192064285278320312e+01 4.625952557355769180e+24 7.173857688903808594e+00
1.213762387633323669e-01 2.134404296875000000e+02 3.566717834472656250e+02 1.239494380387775115e+25 1.374169158935546875e+01
1.467023849487304688e+00 1.176500000000000000e+03 1.616156935691833496e+00 1.596808311157619120e+27 2.072820472717285156e+01
3.666826486587524414e-01 4.697484130859375000e+02 1.231994018554687500e+02 1.420649045296570933e+24 7.079357147216796875e+00
1.544116878509521484e+01 7.324676513671875000e+02 2.014890441894531250e+02 2.354727249943905738e+26 1.325332450866699219e+01
5.235270500183105469e+00 9.528582763671875000e+02 1.003287173807621002e-02 1.383702493936902299e+25 1.276567268371582031e+01
7.333147048950195312e+00 9.637249145507812500e+02 7.432407226562500000e+02 1.773747577127467410e+23 5.155175209045410156e+00
8.804901123046875000e+00 4.478038330078125000e+02 9.255960583686828613e-01 2.081884631189648438e+27 1.846752357482910156e+01
1.472139072418212891e+01 4.825448608398437500e+02 1.292650024414062500e+03 2.494755377402790522e+27 1.541256904602050781e+01
1.551145911216735840e-01 6.680381469726562500e+02 7.728223266601562500e+02 3.687697614974531205e+23 7.444211006164550781e+00
1.460118174552917480e+00 1.425469482421875000e+03 9.438471984863281250e+01 4.348982495323574868e+22 6.506669044494628906e+00
3.024389445781707764e-01 1.595456542968750000e+02 1.635107421875000000e+02 2.642332878108397362e+23 4.780409812927246094e+00
1.651740646362304688e+01 2.347664794921875000e+02 1.018511486053466797e+01 4.228166218751318415e+25 9.958522796630859375e+00
9.496891021728515625e+00 4.247315216064453125e+01 3.524040877819061279e-01 9.272512613828866238e+22 2.966394662857055664e+00
1.060672774910926819e-01 6.882702026367187500e+02 2.149389386177062988e-01 5.660730217806361653e+26 2.984805107116699219e+01
4.194201529026031494e-01 3.732947540283203125e+01 1.130092330276966095e-02 3.079198404801789607e+27 2.199665069580078125e+01
2.381270599365234375e+01 2.069843139648437500e+02 1.321850299835205078e+00 2.713303483340263155e+22 2.453199625015258789e+00
2.140525102615356445e+00 1.379263183593750000e+03 2.755281686782836914e+00 1.596871512008658659e+24 1.038355541229248047e+01
9.894257783889770508e-01 5.766417846679687500e+02 2.092809600830078125e+02 3.764972348876727053e+26 1.476912212371826172e+01
1.946621322631835938e+01 4.002487792968750000e+02 5.239499511718750000e+02 1.161674484669822158e+27 1.478768444061279297e+01
1.380673170089721680e+00 7.231116485595703125e+01 1.832424163818359375e+02 6.188480555354822929e+23 4.497556686401367188e+00
1.100635147094726562e+01 3.910732116699218750e+02 5.203833007812500000e+02 8.474125060031492640e+26 1.437412166595458984e+01
6.467193365097045898e-01 1.167151611328125000e+03 5.503318831324577332e-02 4.708660183087997543e+26 2.072604370117187500e+01
6.989774703979492188e-01 4.007215270996093750e+02 1.006578803062438965e-01 1.069236374376937698e+27 1.873243331909179688e+01
1.047266870737075806e-01 3.582052001953125000e+02 2.126675397157669067e-01 2.268942603537247208e+25 1.803521728515625000e+01
3.810707569122314453e+00 4.919566040039062500e+02 1.103948879241943359e+01 3.192629157728679027e+23 5.053835868835449219e+00
9.270647168159484863e-01 9.602395019531250000e+02 9.064779281616210938e+00 1.621849470837573078e+22 4.870237827301025391e+00
5.061923861503601074e-01 2.415386962890625000e+02 6.283220767974853516e+00 9.255139527906321813e+22 3.788260459899902344e+00
2.245267033576965332e-01 1.416925903320312500e+03 4.258208572864532471e-01 2.969940927961985775e+23 1.184587860107421875e+01
1.974302083253860474e-01 1.234279052734375000e+03 2.940230607986450195e+00 1.284782172916646360e+22 7.505167961120605469e+00
8.780339241027832031e+00 7.413935546875000000e+02 4.234650731086730957e-02 2.827922615872633606e+23 6.852123737335205078e+00
2.800171089172363281e+01 8.282412109375000000e+02 4.122855663299560547e+00 1.053652657217188238e+26 1.335712528228759766e+01
4.740103244781494141e+00 3.311111755371093750e+02 7.657419145107269287e-02 1.652601950513021501e+25 9.487699508666992188e+00
1.540640443563461304e-01 1.075420532226562500e+03 4.523387849330902100e-01 8.304279984386745212e+26 2.757537078857421875e+01
4.702960968017578125e+00 1.178381347656250000e+03 1.888069152832031250e+02 1.692962097083688000e+22 4.743601799011230469e+00
2.014620304107666016e-01 1.415002197265625000e+03 3.821559190750122070e+00 4.470109471270955940e+27 3.027174758911132812e+01
6.485082507133483887e-01 8.761622924804687500e+02 8.260063171386718750e+00 3.247869575770546344e+25 1.255954360961914062e+01
1.345888376235961914e+00 8.418389892578125000e+02 3.758975863456726074e-01 2.324906566292368167e+25 1.226166629791259766e+01
4.325484335422515869e-01 9.389930419921875000e+02 1.804780197143554688e+01 5.522139977154534381e+27 2.418242645263671875e+01
3.830581903457641602e-01 1.365331420898437500e+03 6.555417180061340332e-02 1.228886810792489359e+25 1.593388366699218750e+01
1.115862578153610229e-01 9.217692871093750000e+02 9.442357063293457031e+00 1.107558907288165108e+23 9.512886047363281250e+00
2.495276641845703125e+01 8.263405761718750000e+02 1.107386230468750000e+03 2.172691023782738626e+23 4.807261466979980469e+00
1.751048088073730469e+01 9.967838134765625000e+02 5.264082178473472595e-02 5.124865584120832249e+26 1.849387741088867188e+01
1.693969219923019409e-01 6.046226196289062500e+02 2.694071197509765625e+01 2.993972315717619837e+22 5.065499305725097656e+00
2.516352176666259766e+00 3.586080017089843750e+02 1.560899257659912109e+01 1.173153925932808929e+22 2.393539428710937500e+00
5.622896194458007812e+00 2.112915039062500000e+02 2.848828887939453125e+01 9.973946274207984947e+23 5.069516658782958984e+00
1.559918880462646484e+01 9.308919677734375000e+02 7.854882627725601196e-02 2.246809825298121490e+24 9.678242683410644531e+00
4.441130161285400391e+00 9.587175292968750000e+02 6.742464447021484375e+01 7.235689024691458463e+27 2.114590644836425781e+01
2.116365242004394531e+01 7.865491333007812500e+02 4.774678344726562500e+02 1.537297934184211389e+27 1.645438575744628906e+01
1.644088029861450195e+00 1.183001464843750000e+03 1.340077056884765625e+02 1.778966809832496559e+27 1.858035278320312500e+01
4.468958973884582520e-01 4.909636535644531250e+02 1.197353843599557877e-02 2.939162345242953128e+26 1.742073440551757812e+01
6.166688442230224609e+00 6.410712890625000000e+02 7.332491874694824219e-01 1.044048378361955433e+27 1.767146301269531250e+01
5.560294151306152344e+00 1.764695434570312500e+02 5.277469158172607422e+00 3.753432155135630964e+23 4.189239025115966797e+00
6.850637197494506836e-01 3.288728637695312500e+02 3.845392540097236633e-02 1.515145121916330495e+23 4.798647403717041016e+00
9.494516849517822266e-01 9.757710571289062500e+02 1.357061695307493210e-02 1.880225710419571158e+26 1.791098403930664062e+01
2.197242975234985352e+00 1.414794799804687500e+03 1.720380425453186035e+00 1.162098039207577099e+24 1.039879512786865234e+01
1.221458792686462402e+00 1.190695266723632812e+02 6.883443593978881836e-01 6.660536663051695046e+27 2.153936386108398438e+01
6.569591164588928223e-01 4.281878356933593750e+02 7.477631225585937500e+02 5.253139224895020422e+27 1.977694702148437500e+01
1.084941864013671875e+01 1.100964965820312500e+03 7.285836791992187500e+01 6.371464820222316967e+26 1.619034767150878906e+01
1.897855186462402344e+01 1.627059326171875000e+02 1.109657669067382812e+01 8.906381673482676077e+22 2.905068159103393555e+00
6.878762245178222656e-01 1.080373291015625000e+03 2.100253105163574219e+00 1.029934848258136550e+26 1.569824028015136719e+01
9.282649159431457520e-01 3.617894287109375000e+02 2.788348682224750519e-02 9.469601537933892338e+27 2.402156448364257812e+01
1.045778915286064148e-01 1.149308715820312500e+03 5.768335819244384766e+00 4.517137898210334448e+22 1.025554370880126953e+01
8.337476253509521484e-01 4.320007019042968750e+02 5.713637695312500000e+02 2.899506791517732355e+24 6.866189002990722656e+00
6.964006423950195312e-01 1.071320800781250000e+03 3.913780975341796875e+01 5.080359641203027278e+27 2.249173164367675781e+01
2.519823312759399414e-01 4.008964843750000000e+02 9.809012603759765625e+01 5.142473965469796244e+22 4.093941211700439453e+00
4.176497459411621094e+00 9.559175415039062500e+02 4.943736076354980469e+00 6.611138408409555362e+24 9.954990386962890625e+00
1.587289690971374512e+00 1.352678100585937500e+03 2.164156921207904816e-02 4.179682871886688522e+24 1.340451622009277344e+01
1.948463678359985352e+00 1.020265380859375000e+03 3.188359141349792480e-01 1.304580559828520482e+22 5.588091850280761719e+00
3.734766542911529541e-01 7.245331420898437500e+02 1.883940124511718750e+02 1.112238391143901277e+27 1.929017829895019531e+01
1.683357357978820801e-01 9.141529083251953125e+01 8.289035644531250000e+02 1.091915293694523500e+22 2.572086572647094727e+00
3.360819518566131592e-01 6.071629028320312500e+02 4.275371093750000000e+02 1.283090492994376584e+26 1.438633060455322266e+01
1.134717464447021484e+00 6.742451171875000000e+02 7.394556999206542969e+00 2.637938301620806251e+24 8.066654205322265625e+00
1.797001242637634277e+00 2.937506103515625000e+02 2.628988623619079590e-01 1.163195836652744931e+24 6.091749191284179688e+00
3.529158532619476318e-01 7.426076049804687500e+02 4.425030648708343506e-01 1.250687807045626841e+24 9.041650772094726562e+00
1.423560714721679688e+01 5.318012237548828125e+01 2.213707268238067627e-01 3.782540450751199786e+22 2.407281160354614258e+00
3.060020446777343750e+00 1.286096313476562500e+03 2.879945068359375000e+02 6.873127138194910662e+24 9.642088890075683594e+00
1.809334903955459595e-01 1.759249877929687500e+02 6.824491918087005615e-02 4.939073224437386618e+27 2.858644676208496094e+01
4.535430371761322021e-01 6.664816894531250000e+02 5.745127201080322266e-01 3.535108900596898042e+25 1.312665748596191406e+01
1.040465310215950012e-01 1.275685913085937500e+03 6.474754810333251953e-01 1.969722255344449828e+22 1.104311943054199219e+01
2.927519607543945312e+01 1.017585449218750000e+03 5.240116268396377563e-02 1.687557954071948798e+25 1.277043533325195312e+01
1.718599200248718262e-01 1.277486038208007812e+02 1.579259185791015625e+02 2.310838176740391938e+22 3.228799343109130859e+00
7.500094771385192871e-01 6.927521972656250000e+02 7.999033927917480469e+00 1.574717611887280574e+22 3.923994779586791992e+00
4.897293567657470703e+00 1.775584106445312500e+02 7.497287541627883911e-02 1.079693262896178863e+24 5.504136085510253906e+00
1.199903249740600586e+00 1.105835815429687500e+03 3.425488891601562500e+02 2.308930994171632931e+27 1.880147743225097656e+01
6.239076256752014160e-01 1.150510375976562500e+03 8.450476646423339844e+00 5.321945432716004460e+26 1.860821914672851562e+01
8.180175423622131348e-01 1.067249389648437500e+03 2.386240196228027344e+01 1.548424021002822038e+22 5.067991733551025391e+00
3.041828870773315430e+00 1.495879394531250000e+03 9.101470947265625000e+01 4.134369597991125615e+25 1.294411849975585938e+01
4.834496974945068359e-01 1.004657058715820312e+02 4.200970764160156250e+02 4.716732109359771368e+27 8.626924514770507812e+00
6.994638442993164062e-01 8.585498809814453125e+01 1.418072204589843750e+02 7.181237040090967070e+26 9.823470115661621094e+00
1.668417358398437500e+01 9.682592773437500000e+02 3.776082694530487061e-01 1.594782814559078260e+23 6.956079483032226562e+00
