2.641992866992950439e-01 1.909408264160156250e+02 9.505250453948974609e-01 4.616981531013235228e+23 2.048937320709228516e+00 3.910627365112304688e-01
1.301165103912353516e+00 1.180139282226562500e+03 6.959666137695312500e+02 6.575348266142045011e+24 3.146410465240478516e+00 4.358954727649688721e-02
2.134491539001464844e+01 1.454088989257812500e+03 1.653208136558532715e-01 1.721626899825231586e+25 4.016109943389892578e+00 3.889985149726271629e-03
2.593252420425415039e+00 2.319558410644531250e+02 7.179621124267578125e+01 5.523959047481131028e+26 5.051866531372070312e+00 1.581335961818695068e-01
2.065729141235351562e+01 1.140265869140625000e+03 4.982604682445526123e-01 1.231534149151367601e+26 2.349729299545288086e+00 2.705484221223741770e-04
3.244732022285461426e-01 1.315171997070312500e+03 6.236337661743164062e+01 2.901201090733545410e+22 2.191352605819702148e+00 8.647425100207328796e-03
2.341118431091308594e+01 1.399518676757812500e+03 1.920925080776214600e-02 1.415156640465515666e+28 5.149178981781005859e+00 8.206655620597302914e-04
2.990538597106933594e+00 9.734041137695312500e+02 9.803344607353210449e-01 4.464772743903046743e+22 4.120448589324951172e+00 1.599551200866699219e+00
1.977598309516906738e+00 1.505217285156250000e+02 8.018264770507812500e+02 6.316688320500080876e+26 7.581999301910400391e+00 3.358000755310058594e+00
2.301005601882934570e+00 1.044863739013671875e+02 2.187053871154785156e+01 3.914533299710062494e+22 7.395185828208923340e-01 2.704813778400421143e-01
2.222954750061035156e+01 8.964652709960937500e+02 1.080793365836143494e-01 8.986772252690969728e+25 4.592952728271484375e+00 2.704726159572601318e-02
8.541221618652343750e+00 1.423132812500000000e+03 1.296111345291137695e-01 3.906100939911759072e+23 4.430557727813720703e+00 3.944245725870132446e-02
4.685746669769287109e+00 1.179326538085937500e+03 2.165271759033203125e+02 2.013843151590984103e+27 1.076450920104980469e+01 7.054925560951232910e-01
1.218429851531982422e+01 1.281299804687500000e+03 5.619272708892822266e+00 1.352436411964120401e+28 3.908975601196289062e+00 1.024228753522038460e-03
3.507935404777526855e-01 1.021608520507812500e+03 1.973185539245605469e+01 2.783000650741493667e+23 3.849757909774780273e+00 2.602420449256896973e-01
4.370408952236175537e-01 2.655474548339843750e+02 3.029165603220462799e-02 6.954533196252943217e+25 6.811635971069335938e+00 9.483641982078552246e-01
1.313855201005935669e-01 8.322942504882812500e+02 7.597833275794982910e-01 1.210619968590358660e+28 2.784661102294921875e+01 5.033384799957275391e+00
3.219619989395141602e-01 1.232213134765625000e+03 2.113622665405273438e+00 6.230805744940821040e+24 6.516486167907714844e+00 3.035134375095367432e-01
3.766069412231445312e-01 1.019751586914062500e+03 9.690909385681152344e+00 1.391105742489394767e+22 3.005613803863525391e+00 2.143862694501876831e-01
7.080064415931701660e-01 5.239847412109375000e+02 2.681916952133178711e+00 7.459885785377482507e+24 5.248755455017089844e+00 2.001244306564331055e+00
1.375318408012390137e+00 1.485117431640625000e+03 1.184095025062561035e+00 9.549915378110378605e+25 9.709696769714355469e+00 4.503023326396942139e-01
8.665197491645812988e-01 6.892727050781250000e+02 5.737203598022460938e+01 9.248720096997467908e+22 1.722329497337341309e+00 4.767046123743057251e-02
4.035478591918945312e+00 3.776620788574218750e+02 6.605094604492187500e+02 4.916025714817741315e+27 1.387945365905761719e+01 7.480549335479736328e+00
4.171767830848693848e-01 4.791888427734375000e+02 9.209741652011871338e-02 1.883970045289047982e+28 1.231132698059082031e+01 2.986730635166168213e-01
4.943740069866180420e-01 3.899756774902343750e+02 7.612656801939010620e-02 3.489572937606877314e+27 1.054776573181152344e+01 4.122337698936462402e-01
1.297809410095214844e+01 2.270788116455078125e+02 2.907874145507812500e+02 3.666203788254393762e+28 1.021125125885009766e+01 4.568748474121093750e+00
5.539307594299316406e+00 1.021411682128906250e+03 7.202417850494384766e+00 3.119118792522953916e+22 2.967813014984130859e+00 2.021870017051696777e-01
2.292325019836425781e+00 3.055249023437500000e+02 3.601056039333343506e-01 3.815777190812917182e+27 1.013134479522705078e+01 5.386557579040527344e-01
2.522958517074584961e-01 1.720614013671875000e+02 1.569062843918800354e-02 1.116569799494600543e+22 1.215202808380126953e+00 6.147973537445068359e-01
2.949912786483764648e+00 1.163287841796875000e+03 3.770699024200439453e+00 1.526700998272192998e+23 3.591265201568603516e+00 1.287348568439483643e-01
8.224207878112792969e+00 1.086265869140625000e+03 6.613665008544921875e+01 3.866113190301729910e+27 1.630757331848144531e+01 7.162425994873046875e+00
9.157883524894714355e-01 2.607158813476562500e+02 2.516590595245361328e+00 1.067556584346795189e+28 7.530756950378417969e+00 7.924285531044006348e-02
7.186403274536132812e-01 9.995258178710937500e+02 2.133162498474121094e+01 9.384067556953753817e+28 2.676458740234375000e+01 8.605408668518066406e+00
2.134491539001464844e+01 1.454088989257812500e+03 1.653208136558532715e-01 1.721626899825231586e+25 2.089983463287353516e+00 1.645334668864961714e-05
4.987802505493164062e+00 7.897290039062500000e+02 1.609653472900390625e+00 3.248682904245971244e+24 1.468889832496643066e+00 1.110041281208395958e-03
7.907154083251953125e+00 4.264887619018554688e+01 2.222940698266029358e-02 2.058174933609842412e+23 1.254573106765747070e+00 4.354268610477447510e-01
4.203337728977203369e-01 2.774251098632812500e+02 6.116220855712890625e+01 9.103641599769956592e+25 1.935413360595703125e+00 4.586585331708192825e-03
1.460066884756088257e-01 1.469359619140625000e+03 2.425167709589004517e-02 7.903466425552255771e+23 1.284415435791015625e+01 4.135844707489013672e+00
1.081831550598144531e+01 7.039202270507812500e+02 3.841734826564788818e-01 7.984967707720809447e+22 1.385296583175659180e+00 4.703340586274862289e-03
9.186991453170776367e-01 9.349214477539062500e+02 1.245786771178245544e-01 2.545511520943432375e+22 3.697191953659057617e+00 3.928079605102539062e-01
2.003274559974670410e-01 8.453109741210937500e+02 1.156462192535400391e+00 5.981178939287451551e+26 1.681894874572753906e+01 5.331050395965576172e+00
6.996578216552734375e+00 2.090299682617187500e+02 8.844110369682312012e-01 6.157601017064239384e+26 9.599151611328125000e+00 3.030848503112792969e+00
1.469840049743652344e+00 1.476592773437500000e+03 4.223649799823760986e-01 7.149076691324956659e+27 1.265572929382324219e+01 2.242702543735504150e-01
1.010364145040512085e-01 1.131667968750000000e+03 5.866266727447509766e+00 3.429905447408350790e+23 5.773691654205322266e+00 2.963084578514099121e-01
6.630884647369384766e+00 5.240710449218750000e+02 5.858504027128219604e-02 4.683477794883213685e+28 2.292474937438964844e+01 8.785252571105957031e+00
2.598257541656494141e+00 1.189119750976562500e+03 2.561291217803955078e+00 5.135590152190405508e+26 1.318906784057617188e+01 2.220931291580200195e+00
2.408624589443206787e-01 8.043284301757812500e+02 1.563363952636718750e+02 2.511961555801450218e+28 3.748802661895751953e+00 1.197204692289233208e-03
2.882763445377349854e-01 1.186720458984375000e+03 7.385722045898437500e+02 3.091542585471819519e+24 6.455383300781250000e+00 2.054616212844848633e+00
1.588145494461059570e+00 1.100840576171875000e+03 1.004895687103271484e+01 4.214206601938982289e+23 2.201129674911499023e+00 8.870409801602363586e-03
4.712412357330322266e-01 8.677705383300781250e+01 2.572574466466903687e-02 6.069028790206306294e+22 1.080532670021057129e+00 2.194672971963882446e-01
1.079002952575683594e+01 1.971950988769531250e+02 6.723056030273437500e+01 7.175720033990262202e+23 1.404257535934448242e+00 2.057423144578933716e-01
1.127351665496826172e+01 7.856314086914062500e+02 5.619749426841735840e-01 1.654744438055831287e+22 2.937207698822021484e+00 5.427921414375305176e-01
9.926818609237670898e-01 6.186414794921875000e+02 9.226203613281250000e+02 4.639625449795668987e+22 1.051106572151184082e+00 1.889347657561302185e-02
1.130331230163574219e+01 1.436324462890625000e+03 4.631444066762924194e-02 5.883867106976572659e+25 1.369360733032226562e+01 4.906393051147460938e+00
1.405084896087646484e+01 6.736620483398437500e+02 5.239919433593750000e+02 1.264984213846736838e+23 1.570709109306335449e+00 5.929097160696983337e-02
1.428244590759277344e+00 6.742229614257812500e+02 8.122414398193359375e+01 1.892262395395107377e+25 4.657461643218994141e+00 4.025385081768035889e-01
1.173095321655273438e+01 7.813427124023437500e+02 1.402466297149658203e-01 1.119820835475608620e+22 2.075026512145996094e+00 5.497343093156814575e-02
1.355613470077514648e+00 1.308796386718750000e+03 4.127926635742187500e+01 1.061600012626232303e+27 1.453997993469238281e+01 3.240020990371704102e+00
2.062035369873046875e+01 4.148795776367187500e+02 2.827875976562500000e+02 1.064228157147901850e+27 6.208501815795898438e+00 3.114984035491943359e-01
1.364200234413146973e+00 2.839108581542968750e+02 1.475714333355426788e-02 1.039509697062582008e+23 2.032383918762207031e+00 6.876160502433776855e-01
2.135430097579956055e+00 5.510619506835937500e+02 1.353225860595703125e+02 3.197399975737779775e+25 4.359805107116699219e+00 2.901951372623443604e-01
2.222954750061035156e+01 8.964652709960937500e+02 1.080793365836143494e-01 8.986772252690969728e+25 4.978420734405517578e+00 4.157907143235206604e-02
1.085830450057983398e+00 4.784924926757812500e+02 4.398624420166015625e+01 2.919965991898366686e+28 1.891126251220703125e+01 3.498739719390869141e+00
2.607979476451873779e-01 1.315904235839843750e+02 5.812836303710937500e+02 6.624944643427222354e+24 2.985882997512817383e+00 2.841169238090515137e-01
1.265075588226318359e+01 6.680963745117187500e+02 1.858155615627765656e-02 2.108208651491666032e+26 6.474102497100830078e+00 1.458969414234161377e-01
3.273345232009887695e-01 3.780775756835937500e+02 5.986817932128906250e+01 3.234886748284270307e+22 1.853864431381225586e+00 8.661355972290039062e-01
7.598081111907958984e+00 4.446166381835937500e+02 2.418101131916046143e-01 3.871261093194420915e+23 1.849220514297485352e+00 5.077945068478584290e-02
1.924329185485839844e+01 4.908798217773437500e+02 4.066474151611328125e+01 8.103885624816408868e+26 8.198163032531738281e+00 6.518369317054748535e-01
2.545362412929534912e-01 5.182360229492187500e+02 1.789704710245132446e-02 8.931608136435429173e+22 3.777903318405151367e+00 1.492096662521362305e+00
2.850281953811645508e+00 8.253182373046875000e+02 5.670795288085937500e+02 3.538790326535060294e+27 1.441027736663818359e+01 5.349725723266601562e+00
1.689040422439575195e+00 7.131233520507812500e+02 3.292020037770271301e-02 5.709793484187808790e+25 1.829681634902954102e+00 3.183760563842952251e-04
2.401152420043945312e+01 8.446921386718750000e+02 2.569822072982788086e+00 3.231521379419522175e+25 6.514860630035400391e+00 6.351392865180969238e-01
3.017960309982299805e+00 2.238152923583984375e+02 3.525534667968750000e+02 5.666301941561675162e+24 1.962712287902832031e+00 1.572877168655395508e-01
1.378419697284698486e-01 1.444014770507812500e+03 1.242145538330078125e+02 1.692367423774491490e+24 3.992788314819335938e+00 2.721175365149974823e-02
2.342153930664062500e+01 1.681029052734375000e+02 3.098720014095306396e-01 3.623798540260284353e+25 3.979501485824584961e+00 3.704987764358520508e-01
1.728644609451293945e+00 3.471715545654296875e+01 4.175055236816406250e+02 4.331998070048872517e+22 5.935003757476806641e-01 4.064996838569641113e-01
4.777893543243408203e+00 3.150273437500000000e+02 2.538642659783363342e-02 1.436326836707784655e+22 1.438971996307373047e+00 2.110279202461242676e-01
1.821699905395507812e+01 1.098470581054687500e+03 2.931994013488292694e-02 1.800250515570790050e+27 7.157762527465820312e+00 3.223750740289688110e-02
1.396224051713943481e-01 1.179503295898437500e+03 1.842398643493652344e-01 5.728581415550556859e+28 4.409818172454833984e+00 1.815758150769397616e-04
6.948242187500000000e+00 6.504277343750000000e+02 1.015463378280401230e-02 5.805067862086531416e+22 2.254123210906982422e+00 5.587681010365486145e-02
1.042763614654541016e+01 6.241744384765625000e+02 5.253968715667724609e+00 9.021928426481526866e+26 1.170038700103759766e+01 2.849612236022949219e+00
1.276369690895080566e+00 1.031664794921875000e+03 3.788881225585937500e+02 2.486857219460191040e+25 5.207381248474121094e+00 2.926185429096221924e-01
4.827768206596374512e-01 4.745892944335937500e+02 9.209375828504562378e-02 1.007126832716800218e+26 3.804600238800048828e+00 2.539962716400623322e-02
3.431158065795898438e-01 8.968798065185546875e+01 1.368258789062500000e+03 8.179798403898301364e+26 2.557597637176513672e+00 1.724023073911666870e-01
1.226964071393013000e-01 1.079572998046875000e+03 8.002100139856338501e-02 2.969027992833170366e+26 1.330612754821777344e+01 5.638715028762817383e-01
5.768136978149414062e+00 3.749136047363281250e+02 6.760221719741821289e-01 1.353862752492893577e+24 1.242700934410095215e+00 7.298984099179506302e-03
1.249985504150390625e+01 1.472618774414062500e+03 3.317432105541229248e-02 7.695454742424019605e+24 1.134148597717285156e+01 3.708515405654907227e+00
9.175287246704101562e+00 1.212394409179687500e+03 4.758860543370246887e-02 2.846201210725997966e+28 1.991056442260742188e+01 1.519432663917541504e+00
2.998429870605468750e+01 8.558898315429687500e+02 7.458274078369140625e+01 1.967992873087539557e+23 2.224655866622924805e+00 7.534404844045639038e-02
1.022443962097167969e+01 4.983616027832031250e+02 3.226457834243774414e-01 8.292435191666435756e+24 3.301570415496826172e+00 1.184295266866683960e-01
2.021241635084152222e-01 9.960573120117187500e+02 1.500022888183593750e+02 5.552587287478883829e+26 1.529922366142272949e+00 7.760525477351620793e-05
1.045437526702880859e+01 5.798091125488281250e+01 6.728822708129882812e+00 1.194952410978794189e+27 3.256829977035522461e+00 5.316995456814765930e-02
1.617881965637207031e+01 8.724692382812500000e+02 4.211322307586669922e+00 1.224259398924739134e+26 1.659775376319885254e+00 2.246172225568443537e-04
4.690925180912017822e-01 1.175889160156250000e+03 1.443501830101013184e+00 1.750853824290210613e+27 1.644231605529785156e+01 2.297683954238891602e+00
6.029574275016784668e-01 9.752457275390625000e+02 1.452572464942932129e+00 1.729272909511317908e+23 4.898342132568359375e+00 1.341658115386962891e+00
1.082455217838287354e-01 1.313558593750000000e+03 8.568240165710449219e+00 2.431678857418309187e+25 1.445493221282958984e+01 3.355068206787109375e+00
1.935831308364868164e-01 4.449194030761718750e+02 1.962592899799346924e-01 5.541697436582410132e+26 1.452319526672363281e+01 3.736806869506835938e+00
4.435340762138366699e-01 9.958812866210937500e+02 3.141251578927040100e-02 1.543183012781105003e+25 4.958839893341064453e+00 5.115975439548492432e-02
1.741406798362731934e+00 1.230535354614257812e+02 4.538397827148437500e+02 2.311497945078602461e+24 1.736185669898986816e+00 3.738144636154174805e-01
2.192297935485839844e+01 7.767652587890625000e+02 1.501619629561901093e-02 5.069171612523660122e+24 6.311087608337402344e+00 1.288913011550903320e+00
1.049355220794677734e+01 4.376088562011718750e+02 2.816106557846069336e+00 1.267909829813940048e+28 1.758695411682128906e+01 6.313046932220458984e+00
8.847146034240722656e-01 3.252176513671875000e+02 1.415205955505371094e+01 9.072071104092447117e+26 8.285293579101562500e+00 5.347062349319458008e-01
1.357257246971130371e+00 8.535540161132812500e+02 7.524191284179687500e+02 1.818910791083446332e+24 3.035216331481933594e+00 1.947835981845855713e-01
2.125444650650024414e+00 1.439794189453125000e+03 2.989156484603881836e+00 1.615742387080875454e+23 5.445257663726806641e+00 4.147423207759857178e-01
2.415422439575195312e+01 8.684599609375000000e+02 2.833020782470703125e+01 5.875681272060143677e+26 1.148121356964111328e+01 2.898787021636962891e+00
2.580928206443786621e-01 6.167581176757812500e+02 4.742288291454315186e-01 9.662516702013031291e+27 2.297150039672851562e+01 7.888499736785888672e+00
7.227661013603210449e-01 8.793874511718750000e+02 2.585874497890472412e-02 2.556109301514568078e+23 1.639425635337829590e+00 5.742523935623466969e-04
6.985831856727600098e-01 1.296422973632812500e+03 1.269836997985839844e+01 2.361718285557331738e+28 1.032518100738525391e+01 1.048202887177467346e-01
1.090869426727294922e+01 3.026025695800781250e+02 1.770624704658985138e-02 4.120339723871681005e+27 1.422693061828613281e+01 3.143070220947265625e+00
6.349162578582763672e+00 5.779844360351562500e+02 4.327024459838867188e+00 8.475241272515392805e+24 3.996881723403930664e+00 3.231181502342224121e-01
6.732715368270874023e-01 3.381255493164062500e+02 1.230482673645019531e+01 1.927659679659922945e+24 3.167802095413208008e+00 8.721976876258850098e-01
5.032770633697509766e+00 1.044819580078125000e+03 4.697422981262207031e-01 6.837630126219946602e+23 1.719386816024780273e+00 6.130909896455705166e-04
9.254421234130859375e+00 6.231698608398437500e+02 1.474994063377380371e+00 1.199289948865495735e+28 8.866048812866210938e+00 1.239511370658874512e-01
1.349111080169677734e+00 1.024391845703125000e+03 1.735806655883789062e+01 7.070484352956312373e+28 2.528408050537109375e+01 1.008592510223388672e+01
1.919819831848144531e+01 8.375837402343750000e+02 1.077002075195312500e+03 9.125257840351980827e+24 1.118880510330200195e+00 1.119496300816535950e-03
1.000385046005249023e+00 6.685516967773437500e+02 2.696884982287883759e-02 5.548833006125002461e+26 3.138200759887695312e+00 1.799398800358176231e-03
2.092092990875244141e+00 1.806728668212890625e+02 6.087718904018402100e-02 1.082589689946127414e+24 1.592632532119750977e+00 8.736746758222579956e-02
1.266891288757324219e+01 3.633495788574218750e+02 1.531489100307226181e-02 4.036763577005759203e+27 1.131562709808349609e+01 7.443735599517822266e-01
4.822324812412261963e-01 7.436533813476562500e+02 9.037389755249023438e-01 3.272683559437748129e+24 1.029895782470703125e+00 1.042471121763810515e-04
1.218095111846923828e+01 1.120555175781250000e+03 2.139076963067054749e-02 1.745862909530655152e+23 3.542194604873657227e+00 3.780535236001014709e-02
2.093412131071090698e-01 1.473776123046875000e+03 2.868371605873107910e-01 9.440824100670071373e+25 1.526783943176269531e+01 2.082162141799926758e+00
1.343997865915298462e-01 2.808271789550781250e+02 4.803003370761871338e-01 5.455966754280864832e+28 2.394320869445800781e+01 1.656789660453796387e+00
2.267852783203125000e+00 3.462567138671875000e+02 3.789645671844482422e+00 5.182377209248187050e+22 1.612813353538513184e+00 2.771866321563720703e-01
1.042763614654541016e+01 6.241744384765625000e+02 5.253968715667724609e+00 9.021928426481526866e+26 1.068187618255615234e+01 1.488123416900634766e+00
1.812282180786132812e+01 7.449302368164062500e+02 1.410162734985351562e+01 1.915423003155590099e+24 3.123207569122314453e+00 1.467922776937484741e-01
2.721804857254028320e+00 1.117338134765625000e+03 9.479466080665588379e-01 1.083707591460031828e+24 5.082223415374755859e+00 3.577767610549926758e-01
1.355918598175048828e+01 8.442280883789062500e+02 4.191748962402343750e+02 1.015499115937226398e+23 1.346135020256042480e+00 1.386506017297506332e-02
3.767449259757995605e-01 9.970464477539062500e+02 2.128320465087890625e+02 5.543035858545422203e+27 9.346073150634765625e+00 1.739266365766525269e-01
5.131999492645263672e+00 1.304546875000000000e+03 4.254810810089111328e+00 1.562270103293531253e+27 3.528800964355468750e+00 1.199090387672185898e-03
3.450419425964355469e+00 4.779257202148437500e+02 7.581295818090438843e-02 5.063097030524897290e+27 1.313915252685546875e+01 1.180848956108093262e+00
2.537964057922363281e+01 6.299452514648437500e+02 3.443041443824768066e-02 4.098195809563742290e+26 1.180498886108398438e+01 4.715011119842529297e+00
1.087148475646972656e+01 2.701672973632812500e+02 7.690982055664062500e+02 9.882728565915371973e+23 1.655979394912719727e+00 3.640205860137939453e-01
1.594614624977111816e+00 5.129777221679687500e+02 4.387342035770416260e-01 9.995433992865283133e+24 2.789789915084838867e+00 4.021020233631134033e-02
1.111262068152427673e-01 1.330909790039062500e+03 6.593783569335937500e+01 5.847749376475047081e+23 8.236170768737792969e+00 1.463829159736633301e+00
7.938791513442993164e-01 1.359853057861328125e+02 4.388618171215057373e-01 1.534350365842161488e+25 4.187854290008544922e+00 1.142145633697509766e+00
2.318550872802734375e+01 1.389603637695312500e+03 9.524559974670410156e+00 1.992176648243045029e+25 9.525655746459960938e+00 2.744344949722290039e+00
6.614345073699951172e+00 9.610508422851562500e+02 2.227943092584609985e-01 3.461746097958662750e+27 1.792494773864746094e+01 7.435049057006835938e+00
3.784617662429809570e+00 3.527969360351562500e+01 1.971250724792480469e+01 4.480742958541665259e+22 6.948187351226806641e-01 3.251813054084777832e-01
5.592157840728759766e-01 1.275822875976562500e+03 5.012525916099548340e-01 9.006369871833615449e+23 7.551482200622558594e+00 1.628517627716064453e+00
2.109477424621582031e+01 1.400829956054687500e+03 1.022856807708740234e+01 7.842059549196923502e+25 2.639225959777832031e+00 7.741318549960851669e-04
5.641880035400390625e-01 1.264709243774414062e+02 9.447435140609741211e-01 6.291161636066952217e+22 9.729987978935241699e-01 1.870012283325195312e-01
2.387698411941528320e+00 1.057285644531250000e+03 2.109992828369140625e+02 1.100615274791799996e+28 1.429950833320617676e+00 4.918406557408161461e-05
1.011427283287048340e+00 1.016100219726562500e+03 2.441822814941406250e+02 8.830704312325113015e+26 8.332644462585449219e+00 3.273556828498840332e-01
1.277243942022323608e-01 1.126426162719726562e+02 1.800783351063728333e-02 2.896668471711615989e+25 6.122571945190429688e+00 5.374282002449035645e-01
1.028167605400085449e-01 7.311456298828125000e+02 3.556051552295684814e-01 8.266436857854411541e+26 2.172438240051269531e+01 4.945619583129882812e+00
2.298814952373504639e-01 8.326936645507812500e+02 7.359270477294921875e+01 1.209206479439807277e+22 1.853338479995727539e+00 5.666155740618705750e-02
3.940541982650756836e+00 1.071567504882812500e+03 1.907095670700073242e+00 2.128817215620233790e+25 7.627578258514404297e+00 1.022421240806579590e+00
1.152569389343261719e+01 9.876111450195312500e+02 8.130528330802917480e-01 3.567377645889850085e+23 5.145941257476806641e+00 1.994058966636657715e+00
2.410034656524658203e+00 1.176581420898437500e+03 2.694274520874023438e+01 2.759692828451700330e+27 1.528692340850830078e+01 2.713075399398803711e+00
1.902263879776000977e+00 2.618865661621093750e+02 2.155639789998531342e-02 2.381235959047589312e+26 5.813352584838867188e+00 2.266472131013870239e-01
1.258336603641510010e-01 2.823930969238281250e+02 2.212788723409175873e-02 1.459761251328022095e+27 2.969127416610717773e+00 8.726363885216414928e-04
9.054243564605712891e-01 6.399617309570312500e+02 5.125993862748146057e-02 2.922660515183911069e+27 8.825083732604980469e+00 1.549163758754730225e-01
5.151684880256652832e-01 8.832973022460937500e+02 5.085027217864990234e+00 5.503134610330040683e+25 6.620665073394775391e+00 3.193347156047821045e-01
2.244904899597167969e+01 9.333896484375000000e+02 1.789708137512207031e-01 2.331348030972326989e+26 8.002647399902343750e+00 2.773524224758148193e-01
4.556118488311767578e+00 6.486882324218750000e+02 3.681912231445312500e+02 1.785737856954797128e+28 4.448071002960205078e+00 1.192896347492933273e-02
2.746164500713348389e-01 1.376268310546875000e+03 1.552648656070232391e-02 9.616836660728422854e+26 2.134401893615722656e+01 4.595978736877441406e+00
2.526906013488769531e+00 1.246986328125000000e+03 1.229997070312500000e+03 2.541233326477411772e+22 2.032849550247192383e+00 4.715018346905708313e-02
1.926554888486862183e-01 1.159029006958007812e+02 3.095759153366088867e+00 1.716922706152286156e+28 1.411728096008300781e+01 5.027170777320861816e-01
3.497627735137939453e+00 8.883845825195312500e+02 2.560351133346557617e+00 1.682193179726712217e+23 2.867799282073974609e+00 1.122006028890609741e-01
3.425499200820922852e-01 7.859497833251953125e+01 8.322685360908508301e-01 4.470011334592483806e+26 2.962546110153198242e+00 7.453929167240858078e-03
9.241696357727050781e+00 1.404984985351562500e+03 1.941075026988983154e-01 4.485763747226787340e+26 1.525786399841308594e+01 2.832136392593383789e+00
2.130880737304687500e+01 1.339467407226562500e+03 1.718530952930450439e-01 5.430435530766949498e+26 6.013147354125976562e+00 1.685270294547080994e-02
6.307587623596191406e-01 7.290477905273437500e+02 7.244693756103515625e+01 3.987427158155597602e+24 2.121312856674194336e+00 1.868710108101367950e-02
3.996637463569641113e-01 1.467609375000000000e+03 1.983974687755107880e-02 8.188820780211729000e+27 2.465439414978027344e+01 3.285609245300292969e+00
8.795248866081237793e-01 1.199819335937500000e+03 3.194320917129516602e+00 3.459754735042417657e+26 1.408023452758789062e+01 4.919766902923583984e+00
1.101853609085083008e+00 1.042722900390625000e+03 3.746261901855468750e+02 2.391149968175364519e+22 1.748079180717468262e+00 3.192085772752761841e-02
1.404198288917541504e+00 5.127938842773437500e+02 7.968471050262451172e+00 1.135834433145322408e+27 1.249038887023925781e+01 4.389612674713134766e+00
3.799735784530639648e+00 1.054427368164062500e+03 3.653709411621093750e+00 3.912333293223235527e+28 1.437123775482177734e+01 4.787623882293701172e-01
3.513616025447845459e-01 3.902628784179687500e+02 7.911746948957443237e-02 7.529931207130698324e+22 2.636575222015380859e+00 6.734247803688049316e-01
